,coef_,complexity_,l1_norm_,model,model_structure_,mse_,ridge_alpha,str_
21,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.51062950e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.51808666e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.50866036e-12  3.05445725e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22044605e-15
  0.00000000e+00  1.46012442e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  4.65898054e-25  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.28778098e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",8.0,2.27220636032532,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False False False False False  True False False
 False  True  True False False False False  True False  True False False
 False False  True False False False False  True False False False False
 False False False]",0.015445891916302135,0.0, + -0.75106*i12**2*vb4/i4 + 1.51809*i12**(-0.5)*vb4 + 0.00305*i15**0.5*vb2
22,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.51079286e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.51807079e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.50266516e-12  3.05450352e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22044605e-15
  0.00000000e+00  1.45969268e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.11665182e-25  3.61554526e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.28781989e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",9.0,2.2758224113826135,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False False False False False  True False False
 False  True  True False False False False  True False  True False False
 False False  True  True False False False  True False False False False
 False False False]",0.015445893794363069,0.0, + -0.75108*i12**2*vb4/i4 + 1.51807*i12**(-0.5)*vb4 + 0.00305*i15**0.5*vb2 + 0.00362*i15*i2**(-0.5)*vb2
23,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.67528877e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.44689319e-09  0.00000000e+00
  0.00000000e+00  1.52559576e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.13553663e-11  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.30210657e-15
  0.00000000e+00 -5.68259903e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.97748920e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90784434e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",8.0,1.993126546709478,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False False  True False False  True False False
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False False False False
 False False False]",0.015231231758695998,0.0, + -0.46753*i12**2*vb4/i4 + 1.5256*i12**(-0.5)*vb4
24,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -6.07723717e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.35395932e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.58998516e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.10282038e-16
  0.00000000e+00  2.32835968e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -2.23351017e-25  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.16623101e-06
  0.00000000e+00  5.68313745e-16  0.00000000e+00  2.43400916e-22
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",9.0,2.1977110452392137,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True False False False  True False False
 False False False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False False]",0.014115332651548563,0.0, + -0.60772*i12**2*vb4/i4 + 1.58999*i12**(-0.5)*vb4
25,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -6.11344529e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54323260e-10  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.58910292e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.24567333e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.04091554e-16
  0.00000000e+00  2.30943105e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.05090918e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.17074330e-06
  0.00000000e+00  6.13169097e-16  0.00000000e+00 -1.24109828e-22
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",10.0,2.20044964340473,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True False False False  True False False
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False False]",0.014425414949022152,0.0, + -0.61134*i12**2*vb4/i4 + 1.5891*i12**(-0.5)*vb4
26,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.68102164e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.20493104e-11  1.44811750e-09  0.00000000e+00
  0.00000000e+00  1.52524321e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.12909731e-11  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19497184e-15
  0.00000000e+00 -5.80842572e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -8.49134028e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90852545e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.38110901e-21
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",10.0,1.993347283598194,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False False
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False False False  True
 False False False]",0.015207383977809545,0.0, + -0.4681*i12**2*vb4/i4 + 1.52524*i12**(-0.5)*vb4
27,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.79203794e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54972583e-10  1.98395993e-09  0.00000000e+00
  0.00000000e+00  1.57659731e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.91526510e-08  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.25871351e-16
  0.00000000e+00  1.85602490e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.26592455e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.68831686e-06
  0.00000000e+00  7.41350229e-16  0.00000000e+00 -4.13538023e-21
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",11.0,1.8558028144697605,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False False
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False False]",0.013516346744606807,0.0, + -0.2792*i12**2*vb4/i4 + 1.5766*i12**(-0.5)*vb4
28,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.68116104e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.20492317e-11  1.44803315e-09  0.00000000e+00
  0.00000000e+00  1.52524242e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.12869763e-11  1.63626580e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19496934e-15
  0.00000000e+00 -5.81012083e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -6.97448828e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90856477e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",10.0,1.9949966981316292,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False False
 False  True  True False False False False  True False  True False False
 False False  True False False False False  True False False False False
 False False False]",0.015207333052864414,0.0, + -0.46812*i12**2*vb4/i4 + 1.52524*i12**(-0.5)*vb4 + 0.00164*i15**0.5*vb2
29,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.68116104e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.20492317e-11  1.44803315e-09  0.00000000e+00
  0.00000000e+00  1.52524242e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.12869763e-11  1.63626580e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19496934e-15
  0.00000000e+00 -5.81012083e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -6.57631872e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90856477e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.48655324e-21
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",11.0,1.9949966981316292,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False False
 False  True  True False False False False  True False  True False False
 False False  True False False False False  True False False False  True
 False False False]",0.015207333052864414,0.0, + -0.46812*i12**2*vb4/i4 + 1.52524*i12**(-0.5)*vb4 + 0.00164*i15**0.5*vb2
30,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -1.53943571e-15  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.75603239e-10  2.30420752e-08  0.00000000e+00
  0.00000000e+00  4.19875443e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  7.27093914e-22  2.18963118e-18  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.17699122e-15
  0.00000000e+00 -1.00847869e-26  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  7.44104385e-27  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.73807238e-21
 -4.01025526e-08 -4.71179870e-15  0.00000000e+00  1.00497683e-23
  0.00000000e+00  0.00000000e+00  5.94671052e-21]",14.0,6.392066530508929e-08,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False False
 False  True  True False False False False  True False  True False False
 False False  True False False False False  True  True  True False  True
 False False  True]",0.4422180020156213,0.0,
31,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.79183708e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54977246e-10  1.98398811e-09  0.00000000e+00
  0.00000000e+00  1.57660432e+00  0.00000000e+00  4.09896586e-14
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.25821602e-16
  0.00000000e+00  1.85604719e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.24130563e-23  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.68830018e-06
  0.00000000e+00  7.41380345e-16  0.00000000e+00  6.98318498e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",11.0,1.855789718148715,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False  True
 False False False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False False]",0.013506743188802081,0.0, + -0.27918*i12**2*vb4/i4 + 1.5766*i12**(-0.5)*vb4
32,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -2.79129879e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.54976657e-10  1.98434872e-09  0.00000000e+00
  0.00000000e+00  1.57659860e+00  0.00000000e+00  4.07458750e-14
  0.00000000e+00 -5.88455523e-06  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.25828467e-16
  0.00000000e+00  1.85686393e-12  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -1.96179554e-23  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.68821127e-06
  0.00000000e+00  7.41367277e-16  0.00000000e+00 -2.14721882e-19
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",12.0,1.855736050237016,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False  True
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False False]",0.013506749867159053,0.0, + -0.27913*i12**2*vb4/i4 + 1.5766*i12**(-0.5)*vb4 + -1e-05*i15**2*vb2/i8
33,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -8.06846516e-17  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -7.55982138e-10  1.83147724e-08  0.00000000e+00
  0.00000000e+00 -4.15312683e-15  0.00000000e+00  7.83335793e-14
  0.00000000e+00 -3.17635274e-22  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.90535813e-15
  0.00000000e+00  3.29874704e-28  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.90072061e-28  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.59057257e-22
  0.00000000e+00 -4.60370130e-15  0.00000000e+00 -4.07004985e-26
  0.00000000e+00  0.00000000e+00  6.03961226e-21]",13.0,1.9070849611208738e-08,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False  True
 False  True False False False False False  True False  True False False
 False False  True False False False False  True False  True False  True
 False False  True]",0.44290358690427467,0.0,
34,"[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -4.68116136e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.20494535e-11  1.44803287e-09  0.00000000e+00
  0.00000000e+00  1.52524243e+00  0.00000000e+00  4.10647816e-14
  0.00000000e+00  7.12871535e-11  1.63626589e-03  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19496831e-15
  0.00000000e+00 -5.81012383e-13  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -6.54316450e-24  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.90856484e-06
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.74142725e-21
  0.00000000e+00  0.00000000e+00  0.00000000e+00]",12.0,1.994996739274785,LinearRegression(fit_intercept=False),"[False False False False False  True False False False False False False
 False False False False False  True  True False False  True False  True
 False  True  True False False False False  True False  True False False
 False False  True False False False False  True False False False  True
 False False False]",0.015197710657031292,0.0, + -0.46812*i12**2*vb4/i4 + 1.52524*i12**(-0.5)*vb4 + 0.00164*i15**0.5*vb2
